RowID,Year,Quarter,Origin City,Destination City,Origin Airport,Destination Airport,Distance,Passengers,Fare
1,2023,1,Austin TX,Phoenix AZ,AUS,PHX,872,969,249.9
2,2023,1,Allentown/Bethlehem/Easton PA,Tampa FL ,ABE,PIE,970,179,123.68
3,2023,1,Allentown/Bethlehem/Easton PA,Tampa FL ,ABE,TPA,970,16,305.32
4,2023,1,Albuquerque NM,Dallas/Fort Worth TX,ABQ,DAL,580,243,201.23
5,2023,1,Albuquerque NM,Dallas/Fort Worth TX,ABQ,DFW,580,233,224.61
6,2023,1,Albuquerque NM,Phoenix AZ,ABQ,PHX,328,590,180.52
7,2023,1,Albuquerque NM,Washington DC ,ABQ,BWI,1670,93,298.3
8,2023,1,Albuquerque NM,Washington DC ,ABQ,DCA,1670,186,331.17
9,2023,1,Albuquerque NM,Washington DC ,ABQ,IAD,1670,65,346.68
10,2023,1,Albuquerque NM,Chicago IL,ABQ,MDW,1121,69,257.51
11,2023,1,Albuquerque NM,Chicago IL,ABQ,ORD,1121,157,279.68
12,2023,1,Albuquerque NM,Houston TX,ABQ,HOU,759,153,239.74
13,2023,1,Albuquerque NM,Houston TX,ABQ,IAH,759,173,272.95
14,2023,1,Albuquerque NM,New York City NY ,ABQ,EWR,1861,105,274.5
15,2023,1,Albuquerque NM,New York City NY ,ABQ,HPN,1861,8,283.22
16,2023,1,Albuquerque NM,New York City NY ,ABQ,ISP,1861,1,278
17,2023,1,Albuquerque NM,New York City NY ,ABQ,JFK,1861,50,277.89
18,2023,1,Albuquerque NM,New York City NY ,ABQ,LGA,1861,150,268.76
19,2023,1,Albuquerque NM,San Francisco CA ,ABQ,OAK,896,133,230.97
20,2023,1,Albuquerque NM,San Francisco CA ,ABQ,SFO,896,174,252.82
21,2023,1,Albuquerque NM,San Francisco CA ,ABQ,SJC,896,68,234.49
22,2023,1,Albuquerque NM,Los Angeles CA ,ABQ,BUR,677,117,180.91
23,2023,1,Albuquerque NM,Los Angeles CA ,ABQ,LAX,677,447,208.5
24,2023,1,Albuquerque NM,Los Angeles CA ,ABQ,LGB,677,27,194.82
25,2023,1,Albuquerque NM,Los Angeles CA ,ABQ,ONT,677,50,228.94
26,2023,1,Albuquerque NM,Los Angeles CA ,ABQ,SNA,677,76,228.66
27,2023,1,Atlantic City NJ,Miami FL ,ACY,FLL,998,196,111.17
28,2023,1,Atlantic City NJ,Miami FL ,ACY,MIA,998,2,159.88
29,2023,1,Atlantic City NJ,Tampa FL ,ACY,TPA,913,195,120.27
30,2023,1,Colorado Springs CO,Dallas/Fort Worth TX,COS,DAL,602,155,148.34
31,2023,1,Colorado Springs CO,Dallas/Fort Worth TX,COS,DFW,602,212,209.09
32,2023,1,Colorado Springs CO,Phoenix AZ,COS,PHX,551,392,168.36
33,2023,1,Colorado Springs CO,Los Angeles CA ,COS,BUR,833,26,197.37
34,2023,1,Colorado Springs CO,Los Angeles CA ,COS,LAX,833,69,233.31
35,2023,1,Colorado Springs CO,Los Angeles CA ,COS,LGB,833,25,154.62
36,2023,1,Colorado Springs CO,Los Angeles CA ,COS,ONT,833,32,206.88
37,2023,1,Colorado Springs CO,Los Angeles CA ,COS,SNA,833,49,212.14
38,2023,1,Dallas/Fort Worth TX,Pittsburgh PA,DAL,PIT,1067,112,214.07
39,2023,1,Dallas/Fort Worth TX,Pittsburgh PA,DFW,PIT,1067,446,265.59
40,2023,1,Dallas/Fort Worth TX,Denver CO,DAL,DEN,651,1100,168.7
41,2023,1,Dallas/Fort Worth TX,Denver CO,DFW,DEN,651,1855,187.06
42,2023,1,Dallas/Fort Worth TX,Tucson AZ,DAL,TUS,824,22,250.46
43,2023,1,Dallas/Fort Worth TX,Tucson AZ,DFW,TUS,824,244,322.5
44,2023,1,Dallas/Fort Worth TX,Phoenix AZ,DAL,PHX,879,997,220.65
45,2023,1,Dallas/Fort Worth TX,Phoenix AZ,DFW,PHX,879,1595,267.82
46,2023,1,Dallas/Fort Worth TX,Hartford CT,DAL,BDL,1471,31,275.92
47,2023,1,Dallas/Fort Worth TX,Hartford CT,DFW,BDL,1471,209,353.64
48,2023,1,Dallas/Fort Worth TX,Seattle WA,DAL,SEA,1670,224,241.5
49,2023,1,Dallas/Fort Worth TX,Seattle WA,DFW,SEA,1670,1143,274.25
50,2023,1,Dallas/Fort Worth TX,El Paso TX,DAL,ELP,562,363,200.18
51,2023,1,Dallas/Fort Worth TX,El Paso TX,DFW,ELP,562,284,233.28
52,2023,1,Dallas/Fort Worth TX,Nashville TN,DAL,BNA,631,600,208.33
53,2023,1,Dallas/Fort Worth TX,Nashville TN,DFW,BNA,631,736,241.39
54,2023,1,Dallas/Fort Worth TX,Washington DC ,DAL,BWI,1217,593,207.23
55,2023,1,Dallas/Fort Worth TX,Washington DC ,DAL,DCA,1217,436,225.1
56,2023,1,Dallas/Fort Worth TX,Washington DC ,DAL,IAD,1217,13,241.06
57,2023,1,Dallas/Fort Worth TX,Washington DC ,DFW,BWI,1217,562,201.44
58,2023,1,Dallas/Fort Worth TX,Washington DC ,DFW,DCA,1217,945,311.96
59,2023,1,Dallas/Fort Worth TX,Washington DC ,DFW,IAD,1217,497,262.47
60,2023,1,Dallas/Fort Worth TX,St. Louis MO,DAL,STL,550,536,202.72
61,2023,1,Dallas/Fort Worth TX,St. Louis MO,DFW,STL,550,395,241.67
62,2023,1,Dallas/Fort Worth TX,Jacksonville FL,DAL,JAX,918,54,244.39
63,2023,1,Dallas/Fort Worth TX,Jacksonville FL,DFW,JAX,918,451,300.29
64,2023,1,Dallas/Fort Worth TX,Detroit MI,DAL,DTW,986,57,225.69
65,2023,1,Dallas/Fort Worth TX,Detroit MI,DFW,DTW,986,1093,247.69
66,2023,1,Dallas/Fort Worth TX,Des Moines IA,DAL,DSM,624,17,202.07
67,2023,1,Dallas/Fort Worth TX,Des Moines IA,DFW,DSM,624,213,272.5
68,2023,1,Dallas/Fort Worth TX,Houston TX,DAL,HOU,247,876,171.97
69,2023,1,Dallas/Fort Worth TX,Houston TX,DAL,IAH,247,155,155.3
70,2023,1,Dallas/Fort Worth TX,Houston TX,DFW,HOU,247,154,194.82
71,2023,1,Dallas/Fort Worth TX,Houston TX,DFW,IAH,247,745,186.65
72,2023,1,Dallas/Fort Worth TX,Orlando FL,DAL,MCO,985,819,219.37
73,2023,1,Dallas/Fort Worth TX,Orlando FL,DFW,MCO,985,1951,237.62
74,2023,1,Dallas/Fort Worth TX,Panama City FL,DAL,ECP,685,97,225.97
75,2023,1,Dallas/Fort Worth TX,Panama City FL,DFW,ECP,685,101,265.6
76,2023,1,Dallas/Fort Worth TX,Valparaiso FL,DAL,VPS,641,54,187.25
77,2023,1,Dallas/Fort Worth TX,Valparaiso FL,DFW,VPS,641,143,267.49
78,2023,1,Dallas/Fort Worth TX,Minneapolis/St. Paul MN,DAL,MSP,853,64,241.25
79,2023,1,Dallas/Fort Worth TX,Minneapolis/St. Paul MN,DFW,MSP,853,1002,275.98
80,2023,1,Dallas/Fort Worth TX,New York City NY ,DAL,EWR,1428,3,284.69
81,2023,1,Dallas/Fort Worth TX,New York City NY ,DAL,HPN,1428,1,151.43
82,2023,1,Dallas/Fort Worth TX,New York City NY ,DAL,ISP,1428,9,286.56
83,2023,1,Dallas/Fort Worth TX,New York City NY ,DAL,JFK,1428,1,309.18
84,2023,1,Dallas/Fort Worth TX,New York City NY ,DAL,LGA,1428,611,147.42
85,2023,1,Dallas/Fort Worth TX,New York City NY ,DFW,EWR,1428,1672,208.67
86,2023,1,Dallas/Fort Worth TX,New York City NY ,DFW,HPN,1428,29,220.59
87,2023,1,Dallas/Fort Worth TX,New York City NY ,DFW,ISP,1428,0,85
88,2023,1,Dallas/Fort Worth TX,New York City NY ,DFW,JFK,1428,677,187.24
89,2023,1,Dallas/Fort Worth TX,New York City NY ,DFW,LGA,1428,2321,216.35
90,2023,1,Dallas/Fort Worth TX,Fort Myers FL,DAL,RSW,1017,85,250.73
91,2023,1,Dallas/Fort Worth TX,Fort Myers FL,DFW,RSW,1017,315,337.56
92,2023,1,Dallas/Fort Worth TX,Greenville/Spartanburg SC,DAL,GSP,862,34,231.69
93,2023,1,Dallas/Fort Worth TX,Greenville/Spartanburg SC,DFW,GSP,862,176,350.39
94,2023,1,Dallas/Fort Worth TX,Grand Rapids MI,DAL,GRR,931,22,225.79
95,2023,1,Dallas/Fort Worth TX,Grand Rapids MI,DFW,GRR,931,180,326.12
96,2023,1,Dallas/Fort Worth TX,Harlingen/San Benito TX,DAL,HRL,461,142,163.12
97,2023,1,Dallas/Fort Worth TX,Harlingen/San Benito TX,DFW,HRL,461,85,216.12
98,2023,1,Dallas/Fort Worth TX,Las Vegas NV,DAL,LAS,1067,909,232.36
99,2023,1,Dallas/Fort Worth TX,Las Vegas NV,DFW,LAS,1067,2269,232.84
100,2023,1,Dallas/Fort Worth TX,Indianapolis IN,DAL,IND,761,191,216.87
101,2023,1,Dallas/Fort Worth TX,Indianapolis IN,DFW,IND,761,471,288.79
102,2023,1,Dallas/Fort Worth TX,San Francisco CA ,DAL,OAK,1476,286,200.53
103,2023,1,Dallas/Fort Worth TX,San Francisco CA ,DAL,SFO,1476,239,171.4
104,2023,1,Dallas/Fort Worth TX,San Francisco CA ,DAL,SJC,1476,209,241.55
105,2023,1,Dallas/Fort Worth TX,San Francisco CA ,DFW,OAK,1476,30,165.99
106,2023,1,Dallas/Fort Worth TX,San Francisco CA ,DFW,SFO,1476,1363,253.9
107,2023,1,Dallas/Fort Worth TX,San Francisco CA ,DFW,SJC,1476,273,316.64
108,2023,1,Dallas/Fort Worth TX,Miami FL ,DAL,FLL,1121,325,225.81
109,2023,1,Dallas/Fort Worth TX,Miami FL ,DAL,MIA,1121,240,224.23
110,2023,1,Dallas/Fort Worth TX,Miami FL ,DFW,FLL,1121,1023,231.13
111,2023,1,Dallas/Fort Worth TX,Miami FL ,DFW,MIA,1121,1037,304.53
112,2023,1,Dallas/Fort Worth TX,Los Angeles CA ,DAL,BUR,1246,101,263.23
113,2023,1,Dallas/Fort Worth TX,Los Angeles CA ,DAL,LAX,1246,591,210.47
114,2023,1,Dallas/Fort Worth TX,Los Angeles CA ,DAL,LGB,1246,165,200.42
115,2023,1,Dallas/Fort Worth TX,Los Angeles CA ,DAL,ONT,1246,147,230.09
116,2023,1,Dallas/Fort Worth TX,Los Angeles CA ,DAL,SNA,1246,135,281.72
117,2023,1,Dallas/Fort Worth TX,Los Angeles CA ,DFW,BUR,1246,226,308.77
118,2023,1,Dallas/Fort Worth TX,Los Angeles CA ,DFW,LAX,1246,2400,263.65
119,2023,1,Dallas/Fort Worth TX,Los Angeles CA ,DFW,LGB,1246,8,346.9
120,2023,1,Dallas/Fort Worth TX,Los Angeles CA ,DFW,ONT,1246,668,231.1
121,2023,1,Dallas/Fort Worth TX,Los Angeles CA ,DFW,SNA,1246,915,315.22
122,2023,1,Dallas/Fort Worth TX,Little Rock AR,DAL,LIT,304,95,183.64
123,2023,1,Dallas/Fort Worth TX,Little Rock AR,DFW,LIT,304,144,231.49
124,2023,1,Dallas/Fort Worth TX,Lubbock TX,DAL,LBB,293,213,180.15
125,2023,1,Dallas/Fort Worth TX,Lubbock TX,DFW,LBB,293,134,211.32
126,2023,1,Dallas/Fort Worth TX,Louisville KY,DAL,SDF,733,40,209.7
127,2023,1,Dallas/Fort Worth TX,Louisville KY,DFW,SDF,733,369,230.27
128,2023,1,Dallas/Fort Worth TX,Midland/Odessa TX,DAL,MAF,319,211,196.17
129,2023,1,Dallas/Fort Worth TX,Midland/Odessa TX,DFW,MAF,319,112,250.88
130,2023,1,Dallas/Fort Worth TX,Sacramento CA,DAL,SMF,1442,176,273.25
131,2023,1,Dallas/Fort Worth TX,Sacramento CA,DFW,SMF,1442,437,311.24
132,2023,1,Dallas/Fort Worth TX,Tampa FL ,DAL,TPA,929,509,186.22
133,2023,1,Dallas/Fort Worth TX,Tampa FL ,DFW,TPA,929,989,231.76
134,2023,1,Dallas/Fort Worth TX,Kansas City MO,DAL,MCI,461,511,186.76
135,2023,1,Dallas/Fort Worth TX,Kansas City MO,DFW,MCI,461,488,223.52
136,2023,1,Dallas/Fort Worth TX,San Antonio TX,DAL,SAT,247,501,201.2
137,2023,1,Dallas/Fort Worth TX,San Antonio TX,DFW,SAT,247,405,236.04
138,2023,1,Dallas/Fort Worth TX,Memphis TN,DAL,MEM,431,102,161.74
139,2023,1,Dallas/Fort Worth TX,Memphis TN,DFW,MEM,431,450,202.28
140,2023,1,Dallas/Fort Worth TX,Omaha NE,DAL,OMA,586,121,203.72
141,2023,1,Dallas/Fort Worth TX,Omaha NE,DFW,OMA,586,286,248.2
142,2023,1,Dallas/Fort Worth TX,Milwaukee WI,DAL,MKE,853,132,217.97
143,2023,1,Dallas/Fort Worth TX,Milwaukee WI,DFW,MKE,853,267,276.19
144,2023,1,Dallas/Fort Worth TX,New Orleans LA,DAL,MSY,447,687,170.48
145,2023,1,Dallas/Fort Worth TX,New Orleans LA,DFW,MSY,447,562,204.59
146,2023,1,Dallas/Fort Worth TX,San Diego CA,DAL,SAN,1182,471,222.14
147,2023,1,Dallas/Fort Worth TX,San Diego CA,DFW,SAN,1182,1020,264.72
148,2023,1,Dallas/Fort Worth TX,Norfolk VA ,DAL,ORF,1212,41,234.07
149,2023,1,Dallas/Fort Worth TX,Norfolk VA ,DFW,ORF,1212,210,308.15
150,2023,1,Dallas/Fort Worth TX,Norfolk VA ,DFW,PHF,1212,5,390.22
151,2023,1,Dallas/Fort Worth TX,Pensacola FL,DAL,PNS,604,47,199.94
152,2023,1,Dallas/Fort Worth TX,Pensacola FL,DFW,PNS,604,171,251.42
153,2023,1,Dallas/Fort Worth TX,West Palm Beach/Palm Beach FL,DAL,PBI,1102,13,354.36
154,2023,1,Dallas/Fort Worth TX,West Palm Beach/Palm Beach FL,DFW,PBI,1102,312,383.12
155,2023,1,Dallas/Fort Worth TX,Portland OR,DAL,PDX,1626,43,258.34
156,2023,1,Dallas/Fort Worth TX,Portland OR,DFW,PDX,1626,623,293.03
157,2023,1,Dallas/Fort Worth TX,Philadelphia PA,DAL,PHL,1303,46,223.94
158,2023,1,Dallas/Fort Worth TX,Philadelphia PA,DFW,PHL,1303,1229,267.14
159,2023,1,Dallas/Fort Worth TX,Palm Springs CA,DAL,PSP,1137,58,251.34
160,2023,1,Dallas/Fort Worth TX,Palm Springs CA,DFW,PSP,1137,227,330.14
161,2023,1,Dallas/Fort Worth TX,Raleigh/Durham NC,DAL,RDU,1061,167,230.69
162,2023,1,Dallas/Fort Worth TX,Raleigh/Durham NC,DFW,RDU,1061,600,289.1
163,2023,1,Dallas/Fort Worth TX,Richmond VA,DAL,RIC,1158,24,260.72
164,2023,1,Dallas/Fort Worth TX,Richmond VA,DFW,RIC,1158,256,339.93
165,2023,1,Dallas/Fort Worth TX,Reno NV,DAL,RNO,1356,50,267.51
166,2023,1,Dallas/Fort Worth TX,Reno NV,DFW,RNO,1356,192,355.54
167,2023,1,Dallas/Fort Worth TX,Salt Lake City UT,DAL,SLC,999,234,237.11
168,2023,1,Dallas/Fort Worth TX,Salt Lake City UT,DFW,SLC,999,1007,297.44
169,2023,1,Dallas/Fort Worth TX,Tulsa OK,DAL,TUL,238,89,180.71
170,2023,1,Dallas/Fort Worth TX,Tulsa OK,DFW,TUL,238,145,217.83
171,2023,1,Dallas/Fort Worth TX,Savannah GA,DAL,SAV,925,76,224.07
172,2023,1,Dallas/Fort Worth TX,Savannah GA,DFW,SAV,925,176,279.09
173,2023,1,Pittsburgh PA,Washington DC ,PIT,BWI,210,68,183.13
174,2023,1,Pittsburgh PA,Washington DC ,PIT,DCA,210,137,226.21
175,2023,1,Pittsburgh PA,Washington DC ,PIT,IAD,210,71,207.64
176,2023,1,Pittsburgh PA,San Francisco CA ,PIT,OAK,2254,21,255.95
177,2023,1,Pittsburgh PA,San Francisco CA ,PIT,SFO,2254,272,319.67
178,2023,1,Pittsburgh PA,San Francisco CA ,PIT,SJC,2254,35,300.38
179,2023,1,Pittsburgh PA,Tampa FL ,PIT,PIE,878,82,108.19
180,2023,1,Pittsburgh PA,Tampa FL ,PIT,TPA,878,697,185.52
181,2023,1,Huntsville AL,Washington DC ,HSV,BWI,641,38,301.68
182,2023,1,Huntsville AL,Washington DC ,HSV,DCA,641,276,316.2
183,2023,1,Huntsville AL,Washington DC ,HSV,IAD,641,55,321.11
184,2023,1,Albany NY,Washington DC ,ALB,BWI,325,104,181.25
185,2023,1,Albany NY,Washington DC ,ALB,DCA,325,129,236.35
186,2023,1,Albany NY,Washington DC ,ALB,IAD,325,36,241.72
187,2023,1,Albany NY,Miami FL ,ALB,FLL,1225,412,224.68
188,2023,1,Albany NY,Miami FL ,ALB,MIA,1225,86,263.55
189,2023,1,Albany NY,Tampa FL ,ALB,PIE,1138,92,127.3
190,2023,1,Albany NY,Tampa FL ,ALB,TPA,1138,230,241.22
191,2023,1,Amarillo TX,Dallas/Fort Worth TX,AMA,DAL,323,124,175.14
192,2023,1,Amarillo TX,Dallas/Fort Worth TX,AMA,DFW,323,99,205.76
193,2023,1,Denver CO,Phoenix AZ,DEN,PHX,602,3363,184.09
194,2023,1,Denver CO,Washington DC ,DEN,BWI,1491,829,245.8
195,2023,1,Denver CO,Washington DC ,DEN,DCA,1491,863,206.65
196,2023,1,Denver CO,Washington DC ,DEN,IAD,1491,1161,272.02
197,2023,1,Denver CO,Houston TX,DEN,HOU,883,829,181.7
198,2023,1,Denver CO,Houston TX,DEN,IAH,883,1659,217.06
199,2023,1,Denver CO,New York City NY ,DEN,EWR,1659,1368,250.81
200,2023,1,Denver CO,New York City NY ,DEN,HPN,1659,21,236.77
201,2023,1,Denver CO,New York City NY ,DEN,ISP,1659,5,282.71
202,2023,1,Denver CO,New York City NY ,DEN,JFK,1659,730,221.37
203,2023,1,Denver CO,New York City NY ,DEN,LGA,1659,2039,212.43
204,2023,1,Denver CO,New York City NY ,DEN,SWF,1659,2,98.53
205,2023,1,Denver CO,San Francisco CA ,DEN,OAK,967,472,187.25
206,2023,1,Denver CO,San Francisco CA ,DEN,SFO,967,1658,208.73
207,2023,1,Denver CO,San Francisco CA ,DEN,SJC,967,619,222.11
208,2023,1,Denver CO,Miami FL ,DEN,FLL,1709,1239,267.03
209,2023,1,Denver CO,Miami FL ,DEN,MIA,1709,1491,247.62
210,2023,1,Denver CO,Los Angeles CA ,DEN,BUR,862,458,180.74
211,2023,1,Denver CO,Los Angeles CA ,DEN,LAX,862,2385,168.04
212,2023,1,Denver CO,Los Angeles CA ,DEN,LGB,862,308,137.12
213,2023,1,Denver CO,Los Angeles CA ,DEN,ONT,862,546,156.29
214,2023,1,Denver CO,Los Angeles CA ,DEN,SNA,862,1231,175.55
215,2023,1,Denver CO,Tampa FL ,DEN,PIE,1506,0,70
216,2023,1,Denver CO,Tampa FL ,DEN,TPA,1506,1669,215.9
217,2023,1,Denver CO,Norfolk VA ,DEN,ORF,1553,197,268.29
218,2023,1,Denver CO,Norfolk VA ,DEN,PHF,1553,2,371.05
219,2023,1,Aspen CO,New York City NY ,ASE,EWR,1750,96,620.32
220,2023,1,Aspen CO,New York City NY ,ASE,HPN,1750,6,603.36
221,2023,1,Aspen CO,New York City NY ,ASE,JFK,1750,7,794.73
222,2023,1,Aspen CO,New York City NY ,ASE,LGA,1750,133,601.01
223,2023,1,Aspen CO,Los Angeles CA ,ASE,BUR,737,1,330.06
224,2023,1,Aspen CO,Los Angeles CA ,ASE,LAX,737,266,385.46
225,2023,1,Aspen CO,Los Angeles CA ,ASE,ONT,737,1,335.5
226,2023,1,Aspen CO,Los Angeles CA ,ASE,SNA,737,9,477.63
227,2023,1,Atlanta GA ,Dallas/Fort Worth TX,ATL,DAL,731,941,188.71
228,2023,1,Atlanta GA ,Dallas/Fort Worth TX,ATL,DFW,731,2150,209.53
229,2023,1,Atlanta GA ,Phoenix AZ,ATL,PHX,1587,1438,303.12
230,2023,1,Atlanta GA ,Cleveland OH ,ATL,CAK,554,9,240.25
231,2023,1,Atlanta GA ,Cleveland OH ,ATL,CLE,554,797,159.52
232,2023,1,Atlanta GA ,Boston MA ,ATL,BOS,952,1900,197.03
233,2023,1,Atlanta GA ,Boston MA ,ATL,MHT,952,37,187.04
234,2023,1,Atlanta GA ,Boston MA ,ATL,PVD,952,177,274.57
235,2023,1,Atlanta GA ,Washington DC ,ATL,BWI,577,1753,150.31
236,2023,1,Atlanta GA ,Washington DC ,ATL,DCA,577,1625,222.33
237,2023,1,Atlanta GA ,Washington DC ,ATL,IAD,577,582,205.7
238,2023,1,Atlanta GA ,Chicago IL,ATL,MDW,606,934,158.02
239,2023,1,Atlanta GA ,Chicago IL,ATL,ORD,606,1941,182.35
240,2023,1,Atlanta GA ,Columbus OH,ATL,CMH,447,549,216.82
241,2023,1,Atlanta GA ,Houston TX,ATL,HOU,696,754,186.27
242,2023,1,Atlanta GA ,Houston TX,ATL,IAH,696,1495,187.75
243,2023,1,Atlanta GA ,New York City NY ,ATL,EWR,795,2255,172.72
244,2023,1,Atlanta GA ,New York City NY ,ATL,HPN,795,215,283.77
245,2023,1,Atlanta GA ,New York City NY ,ATL,ISP,795,13,210.3
246,2023,1,Atlanta GA ,New York City NY ,ATL,JFK,795,1308,173.14
247,2023,1,Atlanta GA ,New York City NY ,ATL,LGA,795,3307,186.6
248,2023,1,Atlanta GA ,San Francisco CA ,ATL,OAK,2139,128,239.67
249,2023,1,Atlanta GA ,San Francisco CA ,ATL,SFO,2139,1126,369.8
250,2023,1,Atlanta GA ,San Francisco CA ,ATL,SJC,2139,211,431.12
251,2023,1,Atlanta GA ,Miami FL ,ATL,FLL,594,2623,157.32
252,2023,1,Atlanta GA ,Miami FL ,ATL,MIA,594,2136,194.33
253,2023,1,Atlanta GA ,Los Angeles CA ,ATL,BUR,1947,47,342.61
254,2023,1,Atlanta GA ,Los Angeles CA ,ATL,LAX,1947,2527,368.65
255,2023,1,Atlanta GA ,Los Angeles CA ,ATL,LGB,1947,54,251.6
256,2023,1,Atlanta GA ,Los Angeles CA ,ATL,ONT,1947,299,383.33
257,2023,1,Atlanta GA ,Los Angeles CA ,ATL,SNA,1947,355,449.05
258,2023,1,Atlanta GA ,Tampa FL ,ATL,TPA,406,1573,190.05
259,2023,1,Atlanta GA ,Norfolk VA ,ATL,ORF,516,304,280.61
260,2023,1,Atlanta GA ,Norfolk VA ,ATL,PHF,516,7,272.44
261,2023,1,Appleton WI,Phoenix AZ,ATW,AZA,1463,223,176.1
262,2023,1,Appleton WI,Phoenix AZ,ATW,PHX,1463,29,431.63
263,2023,1,Austin TX,Dallas/Fort Worth TX,AUS,DAL,190,344,189.48
264,2023,1,Austin TX,Dallas/Fort Worth TX,AUS,DFW,190,342,201.76
265,2023,1,Austin TX,Boston MA ,AUS,BOS,1698,905,238.05
266,2023,1,Austin TX,Boston MA ,AUS,MHT,1698,16,261.7
267,2023,1,Austin TX,Boston MA ,AUS,PVD,1698,41,285.4
268,2023,1,Austin TX,Washington DC ,AUS,BWI,1342,501,216.94
269,2023,1,Austin TX,Washington DC ,AUS,DCA,1342,390,269.02
270,2023,1,Austin TX,Washington DC ,AUS,IAD,1342,511,254.21
271,2023,1,Austin TX,Chicago IL,AUS,MDW,977,374,211.19
272,2023,1,Austin TX,Chicago IL,AUS,ORD,977,973,247.66
273,2023,1,Austin TX,Columbus OH,AUS,CMH,1073,215,229.47
274,2023,1,Austin TX,New York City NY ,AUS,EWR,1559,1059,238.03
275,2023,1,Austin TX,New York City NY ,AUS,HPN,1559,27,248.4
276,2023,1,Austin TX,New York City NY ,AUS,ISP,1559,5,268.36
277,2023,1,Austin TX,New York City NY ,AUS,JFK,1559,1175,261.83
278,2023,1,Austin TX,New York City NY ,AUS,LGA,1559,214,225.89
279,2023,1,Austin TX,San Francisco CA ,AUS,OAK,1504,178,233.59
280,2023,1,Austin TX,San Francisco CA ,AUS,SFO,1504,1015,280.71
281,2023,1,Austin TX,San Francisco CA ,AUS,SJC,1504,569,243.01
282,2023,1,Austin TX,Miami FL ,AUS,FLL,1105,485,191
283,2023,1,Austin TX,Miami FL ,AUS,MIA,1105,665,254.08
284,2023,1,Austin TX,Los Angeles CA ,AUS,BUR,1242,135,247.24
285,2023,1,Austin TX,Los Angeles CA ,AUS,LAX,1242,1942,195.73
286,2023,1,Austin TX,Los Angeles CA ,AUS,LGB,1242,219,152.06
287,2023,1,Austin TX,Los Angeles CA ,AUS,ONT,1242,146,224.65
288,2023,1,Austin TX,Los Angeles CA ,AUS,SNA,1242,364,224.14
289,2023,1,Austin TX,Tampa FL ,AUS,TPA,928,489,231.24
290,2023,1,Asheville NC,New York City NY ,AVL,EWR,617,112,163.43
291,2023,1,Asheville NC,New York City NY ,AVL,HPN,617,5,235.07
292,2023,1,Asheville NC,New York City NY ,AVL,JFK,617,5,208.73
293,2023,1,Asheville NC,New York City NY ,AVL,LGA,617,154,196.46
294,2023,1,Asheville NC,Miami FL ,AVL,FLL,677,307,107.97
295,2023,1,Asheville NC,Miami FL ,AVL,MIA,677,26,301.03
296,2023,1,Asheville NC,Tampa FL ,AVL,PIE,519,153,83.72
297,2023,1,Asheville NC,Tampa FL ,AVL,TPA,519,41,276.64
298,2023,1,Tucson AZ,Washington DC ,TUS,BWI,1976,78,350.04
299,2023,1,Tucson AZ,Washington DC ,TUS,DCA,1976,147,340.98
300,2023,1,Tucson AZ,Washington DC ,TUS,IAD,1976,58,348.56
301,2023,1,Phoenix AZ,Pittsburgh PA,PHX,PIT,1814,382,333.9
302,2023,1,Phoenix AZ,Seattle WA,PHX,SEA,1107,3261,191.91
303,2023,1,Phoenix AZ,Washington DC ,PHX,BWI,1999,781,248.14
304,2023,1,Phoenix AZ,Washington DC ,PHX,DCA,1999,766,354.22
305,2023,1,Phoenix AZ,Washington DC ,PHX,IAD,1999,418,336.47
306,2023,1,Phoenix AZ,St. Louis MO,PHX,STL,1262,824,281.19
307,2023,1,Phoenix AZ,Sioux Falls SD,AZA,FSD,1081,389,137.61
308,2023,1,Phoenix AZ,Sioux Falls SD,PHX,FSD,1081,110,310.56
309,2023,1,Phoenix AZ,Spokane WA,AZA,GEG,1034,68,111.6
310,2023,1,Phoenix AZ,Spokane WA,PHX,GEG,1034,539,243.07
311,2023,1,Phoenix AZ,San Francisco CA ,PHX,OAK,651,1032,159.31
312,2023,1,Phoenix AZ,San Francisco CA ,PHX,SFO,651,1600,175.69
313,2023,1,Phoenix AZ,San Francisco CA ,PHX,SJC,651,1017,205.21
314,2023,1,Phoenix AZ,Sacramento CA,PHX,SMF,647,1201,202.23
315,2023,1,Phoenix AZ,Tampa FL ,PHX,TPA,1788,783,329.55
316,2023,1,Phoenix AZ,San Antonio TX,PHX,SAT,843,591,241.61
317,2023,1,Phoenix AZ,San Diego CA,PHX,SAN,304,1460,155.54
318,2023,1,Phoenix AZ,Portland OR,PHX,PDX,1009,1946,200.54
319,2023,1,Phoenix AZ,Provo UT,AZA,PVU,477,229,91.19
320,2023,1,Phoenix AZ,Provo UT,PHX,PVU,477,60,89.46
321,2023,1,Phoenix AZ,Raleigh/Durham NC,PHX,RDU,1891,496,315.15
322,2023,1,Phoenix AZ,Reno NV,PHX,RNO,601,509,213.64
323,2023,1,Phoenix AZ,Salt Lake City UT,PHX,SLC,507,1790,192.67
324,2023,1,Phoenix AZ,Tulsa OK,AZA,TUL,935,0,73.5
325,2023,1,Phoenix AZ,Tulsa OK,PHX,TUL,935,274,255.85
326,2023,1,Hartford CT,Phoenix AZ,BDL,PHX,2213,222,312.13
327,2023,1,Hartford CT,Washington DC ,BDL,BWI,325,193,131.15
328,2023,1,Hartford CT,Washington DC ,BDL,DCA,325,258,219.35
